timestamp,cell_id,site_lat,site_lon,sample_lat,sample_lon,distance_m,rsrp_dbm,rsrq_db,sinr_db,load_pct,num_users
2026-09-01 00:10:00,CELL_001,25.01105827737519,121.54828870288245,25.010385307571394,121.55356797051735,537.2,-98.9,-3.4,-1.3,15.7,24
2026-09-01 00:10:00,CELL_001,25.01105827737519,121.54828870288245,25.013493892309032,121.5537120063054,609.9,-103.0,-4.8,3.1,27.0,19
2026-09-01 00:15:00,CELL_001,25.01105827737519,121.54828870288245,25.01606944139941,121.55153295607307,646.0,-93.8,-3.4,8.2,10.1,13
2026-09-01 00:15:00,CELL_001,25.01105827737519,121.54828870288245,25.009083321945553,121.54695049030072,257.7,-87.1,-7.0,3.9,25.7,24
2026-09-01 00:15:00,CELL_001,25.01105827737519,121.54828870288245,25.004045561320066,121.54915270220239,784.6,-94.8,-3.0,14.1,37.8,20
2026-09-01 00:15:00,CELL_001,25.01105827737519,121.54828870288245,25.00568414024084,121.54928574700023,606.0,-94.4,-6.0,3.6,5.8,5
2026-09-01 00:15:00,CELL_001,25.01105827737519,121.54828870288245,25.01539903410822,121.55409721457735,758.6,-107.4,-4.1,0.8,30.4,52
2026-09-01 00:20:00,CELL_001,25.01105827737519,121.54828870288245,25.01598362896443,121.55265649539474,702.6,-102.0,-5.6,0.6,18.0,17
2026-09-01 00:20:00,CELL_001,25.01105827737519,121.54828870288245,25.008405283344477,121.55481185938412,720.5,-90.7,-6.1,6.6,37.8,65
2026-09-01 00:20:00,CELL_001,25.01105827737519,121.54828870288245,25.013866729949406,121.5491871770556,325.1,-94.8,-5.0,10.0,36.2,30
2026-09-01 00:20:00,CELL_001,25.01105827737519,121.54828870288245,25.008968713868306,121.55353285795829,577.3,-93.2,-3.9,7.2,31.1,57
2026-09-01 00:20:00,CELL_001,25.01105827737519,121.54828870288245,25.01446340397164,121.54671327169707,410.6,-93.4,-3.0,5.3,11.3,11
2026-09-01 00:25:00,CELL_001,25.01105827737519,121.54828870288245,25.013284127069504,121.55530890860757,749.5,-101.7,-4.8,2.9,10.0,13
2026-09-01 00:25:00,CELL_001,25.01105827737519,121.54828870288245,25.011166738178975,121.54921990986745,94.6,-64.3,-12.9,15.8,29.3,48
2026-09-01 00:25:00,CELL_001,25.01105827737519,121.54828870288245,25.012132782971104,121.54493759101668,358.2,-83.6,-6.9,7.8,15.5,21
2026-09-01 00:25:00,CELL_001,25.01105827737519,121.54828870288245,25.00843589652667,121.54354220504919,560.2,-85.5,-7.7,7.9,24.4,17
2026-09-01 00:25:00,CELL_001,25.01105827737519,121.54828870288245,25.012549407252553,121.55028634693406,260.8,-75.2,-5.4,9.6,33.2,48
2026-09-01 00:30:00,CELL_001,25.01105827737519,121.54828870288245,25.01212597112791,121.5429808025874,547.9,-88.5,-7.3,5.5,13.1,13
2026-09-01 00:30:00,CELL_001,25.01105827737519,121.54828870288245,25.01484050478756,121.54371578583692,623.9,-82.6,-8.4,9.3,35.4,45
2026-09-01 00:30:00,CELL_001,25.01105827737519,121.54828870288245,25.01112418774599,121.5536462867533,539.9,-102.5,-3.0,11.3,7.3,8
2026-09-01 00:30:00,CELL_001,25.01105827737519,121.54828870288245,25.012304066661827,121.5455765703888,306.4,-90.4,-4.8,8.2,15.0,20
2026-09-01 00:30:00,CELL_001,25.01105827737519,121.54828870288245,25.013171399054244,121.55035724030127,314.1,-86.4,-6.2,6.6,25.7,32
2026-09-01 00:35:00,CELL_001,25.01105827737519,121.54828870288245,25.00918478405971,121.5528299774853,502.8,-91.2,-6.9,7.5,11.4,17
2026-09-01 00:35:00,CELL_001,25.01105827737519,121.54828870288245,25.011071771304017,121.55215831528979,389.9,-77.5,-9.0,8.0,34.2,22
2026-09-01 00:35:00,CELL_001,25.01105827737519,121.54828870288245,25.01668825106952,121.55274970403,770.7,-91.6,-7.4,5.0,32.3,18
2026-09-01 00:35:00,CELL_001,25.01105827737519,121.54828870288245,25.012104962226108,121.54201948582993,642.4,-96.4,-4.8,9.2,21.2,35
2026-09-01 00:35:00,CELL_001,25.01105827737519,121.54828870288245,25.0104631208484,121.55461492537674,640.9,-101.0,-3.9,8.3,17.9,19
2026-09-01 00:40:00,CELL_001,25.01105827737519,121.54828870288245,25.009017018327313,121.55254318954461,485.1,-93.5,-6.0,9.7,37.1,65
2026-09-01 00:40:00,CELL_001,25.01105827737519,121.54828870288245,25.007030283474606,121.547282415344,459.2,-78.8,-6.4,10.0,27.2,33
2026-09-01 00:40:00,CELL_001,25.01105827737519,121.54828870288245,25.0106916020821,121.54403874550454,430.2,-94.7,-5.6,8.9,8.3,11
2026-09-01 00:40:00,CELL_001,25.01105827737519,121.54828870288245,25.012985825902255,121.547383139566,232.9,-82.6,-7.9,14.1,32.4,51
2026-09-01 00:40:00,CELL_001,25.01105827737519,121.54828870288245,25.017118873284847,121.5459296110257,714.6,-99.1,-5.6,4.7,24.8,12
2026-09-01 00:45:00,CELL_001,25.01105827737519,121.54828870288245,25.006188071810435,121.547519306192,547.1,-91.6,-3.3,0.3,37.6,50
2026-09-01 00:45:00,CELL_001,25.01105827737519,121.54828870288245,25.01290700123033,121.55013571481405,277.3,-72.9,-7.3,11.3,28.5,45
2026-09-01 00:45:00,CELL_001,25.01105827737519,121.54828870288245,25.01159561872492,121.54077404154621,759.6,-97.9,-5.0,3.8,10.2,10
2026-09-01 00:45:00,CELL_001,25.01105827737519,121.54828870288245,25.00460909161083,121.55121532222228,775.4,-95.9,-6.2,2.5,32.3,45
2026-09-01 00:45:00,CELL_001,25.01105827737519,121.54828870288245,25.015464176675632,121.54787936484747,491.6,-84.4,-6.0,15.9,27.3,33
2026-09-01 00:50:00,CELL_001,25.01105827737519,121.54828870288245,25.00891884305261,121.54682648084628,279.8,-85.2,-4.8,3.9,15.3,29
2026-09-01 00:50:00,CELL_001,25.01105827737519,121.54828870288245,25.009521977386957,121.5532989361639,533.0,-88.7,-8.3,0.5,35.8,42
2026-09-01 00:50:00,CELL_001,25.01105827737519,121.54828870288245,25.01305235838087,121.54466718969647,427.0,-84.6,-5.7,9.6,6.0,5
2026-09-01 00:50:00,CELL_001,25.01105827737519,121.54828870288245,25.01151453868552,121.54532346210327,303.1,-79.7,-6.8,9.8,5.2,4
2026-09-01 00:50:00,CELL_001,25.01105827737519,121.54828870288245,25.00976979732485,121.54717253713444,182.1,-86.9,-10.0,6.1,33.0,64
2026-09-01 00:55:00,CELL_001,25.01105827737519,121.54828870288245,25.009030309593065,121.54166842621869,704.2,-88.8,-4.1,7.7,34.8,65
2026-09-01 00:55:00,CELL_001,25.01105827737519,121.54828870288245,25.01078433427712,121.54517007364599,315.7,-90.5,-4.7,12.0,26.4,33
2026-09-01 00:55:00,CELL_001,25.01105827737519,121.54828870288245,25.01651718437934,121.54993054436186,629.1,-99.4,-3.2,1.9,11.4,6
2026-09-01 00:55:00,CELL_001,25.01105827737519,121.54828870288245,25.00416389172507,121.55031556481843,793.4,-96.3,-4.6,5.9,38.1,49
2026-09-01 00:55:00,CELL_001,25.01105827737519,121.54828870288245,25.009357697889083,121.54254081913457,609.3,-94.2,-4.8,5.1,19.1,18
2026-09-01 00:00:00,CELL_002,25.034247274690856,121.48832451544594,25.03788171482155,121.49205441606414,551.8,-92.2,-4.1,3.7,26.4,29
2026-09-01 00:00:00,CELL_002,25.034247274690856,121.48832451544594,25.030361282703204,121.49109256804917,514.3,-105.6,-5.3,0.2,19.6,28
2026-09-01 00:00:00,CELL_002,25.034247274690856,121.48832451544594,25.035005345838936,121.49373748339089,551.8,-98.0,-5.4,3.3,27.8,39
2026-09-01 00:00:00,CELL_002,25.034247274690856,121.48832451544594,25.028154268690056,121.48617940691662,711.1,-103.7,-3.0,2.9,30.8,29
2026-09-01 00:00:00,CELL_002,25.034247274690856,121.48832451544594,25.0402150465633,121.48476029997754,754.5,-98.4,-5.9,5.4,34.3,36
2026-09-01 00:05:00,CELL_002,25.034247274690856,121.48832451544594,25.036453269939443,121.48950892381598,272.8,-75.0,-8.7,13.6,11.1,13
2026-09-01 00:05:00,CELL_002,25.034247274690856,121.48832451544594,25.034061942778624,121.48387261356541,449.0,-95.8,-7.4,9.1,10.4,8
2026-09-01 00:05:00,CELL_002,25.034247274690856,121.48832451544594,25.03259941250369,121.49038955889242,277.2,-80.9,-6.7,8.5,29.1,40
2026-09-01 00:05:00,CELL_002,25.034247274690856,121.48832451544594,25.029635938050767,121.49265246773102,673.1,-95.6,-4.0,6.1,10.7,16
2026-09-01 00:05:00,CELL_002,25.034247274690856,121.48832451544594,25.040822884388188,121.48782821287361,732.9,-104.9,-3.0,1.2,20.7,15
2026-09-01 00:10:00,CELL_002,25.034247274690856,121.48832451544594,25.038203756989567,121.49072689744699,502.1,-90.2,-3.6,5.8,11.3,9
2026-09-01 00:10:00,CELL_002,25.034247274690856,121.48832451544594,25.034411038852618,121.4899955795774,169.3,-72.3,-6.9,6.0,7.9,14
2026-09-01 00:10:00,CELL_002,25.034247274690856,121.48832451544594,25.036220805898207,121.48505749439512,395.6,-86.8,-6.9,7.7,7.0,11
2026-09-01 00:10:00,CELL_002,25.034247274690856,121.48832451544594,25.031454155434776,121.49328786388593,588.7,-90.5,-5.5,12.9,22.7,23
2026-09-01 00:10:00,CELL_002,25.034247274690856,121.48832451544594,25.028378143822533,121.48437601354246,764.3,-106.6,-4.8,1.0,37.1,53
2026-09-01 00:15:00,CELL_002,25.034247274690856,121.48832451544594,25.032638709378613,121.4911669916794,337.6,-81.4,-8.3,11.7,15.8,22
2026-09-01 00:15:00,CELL_002,25.034247274690856,121.48832451544594,25.039816977236622,121.48860722811214,620.0,-95.0,-5.0,0.9,26.7,48
2026-09-01 00:15:00,CELL_002,25.034247274690856,121.48832451544594,25.039411372413028,121.48436294118362,699.3,-113.3,-3.0,-4.4,9.0,10
2026-09-01 00:15:00,CELL_002,25.034247274690856,121.48832451544594,25.028511138023575,121.49082701250913,685.9,-100.8,-3.0,-0.5,15.1,26
2026-09-01 00:15:00,CELL_002,25.034247274690856,121.48832451544594,25.030690733137558,121.49398546947204,694.0,-108.9,-3.8,-1.2,39.5,63
2026-09-01 00:20:00,CELL_002,25.034247274690856,121.48832451544594,25.039114563074694,121.48757432683163,546.5,-90.9,-4.0,4.8,33.1,29
2026-09-01 00:20:00,CELL_002,25.034247274690856,121.48832451544594,25.040608380347383,121.48998535374719,726.8,-106.2,-5.1,2.0,30.0,56
2026-09-01 00:20:00,CELL_002,25.034247274690856,121.48832451544594,25.038453324774505,121.4830893717093,704.9,-103.0,-3.7,0.6,26.8,22
2026-09-01 00:20:00,CELL_002,25.034247274690856,121.48832451544594,25.033765834868074,121.4882755355731,53.8,-60.3,-11.2,16.1,28.5,50
2026-09-01 00:20:00,CELL_002,25.034247274690856,121.48832451544594,25.03636182840426,121.48522759025302,390.7,-72.9,-9.2,7.2,18.9,12
2026-09-01 00:25:00,CELL_002,25.034247274690856,121.48832451544594,25.0368405132273,121.49524580557348,754.6,-93.2,-7.8,8.0,40.0,36
2026-09-01 00:25:00,CELL_002,25.034247274690856,121.48832451544594,25.03096198036143,121.49069192089053,436.3,-89.0,-8.7,7.8,37.0,30
2026-09-01 00:25:00,CELL_002,25.034247274690856,121.48832451544594,25.03249546027506,121.49050710224071,293.8,-88.8,-5.7,4.8,27.2,33
2026-09-01 00:25:00,CELL_002,25.034247274690856,121.48832451544594,25.030541949310923,121.49055998755401,469.6,-100.7,-5.7,2.2,36.4,38
2026-09-01 00:25:00,CELL_002,25.034247274690856,121.48832451544594,25.037705224563922,121.48587092199814,457.1,-98.4,-3.6,4.9,15.5,13
2026-09-01 00:30:00,CELL_002,25.034247274690856,121.48832451544594,25.032689658296277,121.49183410106902,393.7,-81.0,-6.7,11.3,32.4,47
2026-09-01 00:30:00,CELL_002,25.034247274690856,121.48832451544594,25.03921831339073,121.48814180412784,553.1,-97.0,-5.7,6.9,8.6,9
2026-09-01 00:30:00,CELL_002,25.034247274690856,121.48832451544594,25.039843274078763,121.4865448515228,647.6,-94.0,-4.0,-1.2,8.6,8
2026-09-01 00:30:00,CELL_002,25.034247274690856,121.48832451544594,25.037523627880713,121.48990365542058,397.5,-93.9,-3.7,4.9,8.9,4
2026-09-01 00:30:00,CELL_002,25.034247274690856,121.48832451544594,25.038397030168653,121.49015549041334,496.9,-99.0,-3.8,3.2,19.6,14
2026-09-01 00:35:00,CELL_002,25.034247274690856,121.48832451544594,25.035817278400483,121.48630249410118,268.3,-82.5,-8.9,4.9,20.1,10
2026-09-01 00:35:00,CELL_002,25.034247274690856,121.48832451544594,25.03769977135651,121.48241936918238,708.0,-95.1,-8.7,0.7,28.9,28
2026-09-01 00:35:00,CELL_002,25.034247274690856,121.48832451544594,25.03800189022012,121.48638675465425,460.9,-99.3,-3.9,3.9,6.7,5
2026-09-01 00:35:00,CELL_002,25.034247274690856,121.48832451544594,25.03658559881416,121.48688077071067,297.9,-81.1,-6.1,5.3,26.7,32
2026-09-01 00:35:00,CELL_002,25.034247274690856,121.48832451544594,25.029659771311813,121.48510260931067,604.6,-105.3,-3.0,7.0,10.7,9
2026-09-01 00:40:00,CELL_002,25.034247274690856,121.48832451544594,25.038146312750975,121.48281195761803,704.6,-97.2,-6.4,10.6,39.5,24
2026-09-01 00:40:00,CELL_002,25.034247274690856,121.48832451544594,25.03153937184546,121.4948452228463,722.7,-92.3,-3.8,8.1,16.1,16
2026-09-01 00:40:00,CELL_002,25.034247274690856,121.48832451544594,25.036226248893577,121.48873881773393,224.0,-89.8,-6.9,3.2,29.8,28
2026-09-01 00:40:00,CELL_002,25.034247274690856,121.48832451544594,25.037374978089552,121.48546948209295,451.3,-81.8,-6.9,6.6,11.1,17
2026-09-01 00:40:00,CELL_002,25.034247274690856,121.48832451544594,25.039373716585423,121.48803183626124,570.8,-93.9,-3.0,8.3,9.4,12
2026-09-01 00:45:00,CELL_002,25.034247274690856,121.48832451544594,25.027659029277753,121.48664149345954,751.9,-104.5,-4.9,-1.8,15.3,28
2026-09-01 00:45:00,CELL_002,25.034247274690856,121.48832451544594,25.037275405881527,121.48277291647328,652.8,-94.3,-3.8,8.6,13.9,19
2026-09-01 00:45:00,CELL_002,25.034247274690856,121.48832451544594,25.029986342856006,121.4919174311569,596.3,-89.3,-4.5,6.9,39.4,55
2026-09-01 00:45:00,CELL_002,25.034247274690856,121.48832451544594,25.029600094837306,121.48785323329756,518.9,-94.4,-5.0,3.9,8.3,13
2026-09-01 00:45:00,CELL_002,25.034247274690856,121.48832451544594,25.032385354541216,121.48376702234202,503.7,-92.2,-6.4,10.5,35.1,64
2026-09-01 00:50:00,CELL_002,25.034247274690856,121.48832451544594,25.035869370651273,121.49570947235468,765.6,-114.4,-3.0,-1.4,23.1,14
2026-09-01 00:50:00,CELL_002,25.034247274690856,121.48832451544594,25.03551441897929,121.48166824242857,685.2,-89.1,-6.7,5.0,32.9,53
2026-09-01 00:50:00,CELL_002,25.034247274690856,121.48832451544594,25.034890968106588,121.4907357338461,253.3,-70.8,-6.0,13.8,30.2,57
2026-09-01 00:50:00,CELL_002,25.034247274690856,121.48832451544594,25.032341901464108,121.49285744602652,503.4,-70.8,-9.9,16.6,37.7,69
2026-09-01 00:50:00,CELL_002,25.034247274690856,121.48832451544594,25.035865915961264,121.4934624101482,548.0,-92.1,-5.7,7.3,29.0,16
2026-09-01 00:55:00,CELL_002,25.034247274690856,121.48832451544594,25.034530550220445,121.49609126737396,783.1,-107.1,-3.3,-1.0,12.1,12
2026-09-01 00:55:00,CELL_002,25.034247274690856,121.48832451544594,25.031170588687043,121.48785184815587,345.4,-89.4,-5.7,4.2,38.6,33
2026-09-01 00:55:00,CELL_002,25.034247274690856,121.48832451544594,25.038142230937154,121.49191239850603,564.1,-93.8,-5.6,5.6,36.6,53
2026-09-01 00:55:00,CELL_002,25.034247274690856,121.48832451544594,25.0413548097164,121.48745182455609,795.2,-107.7,-3.0,4.5,24.4,27
2026-09-01 00:55:00,CELL_002,25.034247274690856,121.48832451544594,25.029324006762394,121.4834264169259,737.0,-101.5,-4.2,2.0,34.8,22
2026-09-01 00:00:00,CELL_003,25.061461731755525,121.52957198447108,25.060947766675987,121.52351716068439,612.6,-94.7,-4.7,5.6,32.0,17
2026-09-01 00:00:00,CELL_003,25.061461731755525,121.52957198447108,25.06653991936835,121.53487994599833,777.6,-102.1,-4.1,-0.5,11.3,9
2026-09-01 00:00:00,CELL_003,25.061461731755525,121.52957198447108,25.057054947129892,121.53115740504954,515.4,-93.7,-3.7,10.0,23.6,37
2026-09-01 00:00:00,CELL_003,25.061461731755525,121.52957198447108,25.063348655878148,121.53291220724772,396.5,-92.9,-6.4,5.5,22.2,19
2026-09-01 00:00:00,CELL_003,25.061461731755525,121.52957198447108,25.056353919556646,121.52825313303909,583.3,-95.0,-5.2,6.6,21.9,38
2026-09-01 00:05:00,CELL_003,25.061461731755525,121.52957198447108,25.058715529941953,121.52849307297373,324.1,-92.0,-4.3,8.9,37.1,71
2026-09-01 00:05:00,CELL_003,25.061461731755525,121.52957198447108,25.05828242209685,121.52673730030155,454.4,-82.2,-7.7,10.7,39.6,28
2026-09-01 00:05:00,CELL_003,25.061461731755525,121.52957198447108,25.05537428552532,121.53090829118995,690.1,-92.7,-7.3,3.9,17.0,29
2026-09-01 00:05:00,CELL_003,25.061461731755525,121.52957198447108,25.056854391073557,121.52463017617316,714.3,-96.1,-3.0,5.3,20.3,18
2026-09-01 00:05:00,CELL_003,25.061461731755525,121.52957198447108,25.061807735246607,121.52955605998254,38.5,-55.5,-9.8,19.2,10.3,14
2026-09-01 00:10:00,CELL_003,25.061461731755525,121.52957198447108,25.05697955838937,121.53351431834022,637.3,-93.4,-7.0,9.1,28.1,41
2026-09-01 00:10:00,CELL_003,25.061461731755525,121.52957198447108,25.066175398115153,121.52788345301722,551.0,-101.7,-3.1,4.0,6.4,8
2026-09-01 00:10:00,CELL_003,25.061461731755525,121.52957198447108,25.06523313712138,121.52623596708949,537.4,-95.3,-3.9,9.6,17.8,28
2026-09-01 00:10:00,CELL_003,25.061461731755525,121.52957198447108,25.057226515794667,121.52765877523673,508.8,-86.9,-6.3,10.6,27.6,44
2026-09-01 00:10:00,CELL_003,25.061461731755525,121.52957198447108,25.057927557013816,121.53211179949258,468.9,-86.7,-6.0,10.2,27.9,44
2026-09-01 00:15:00,CELL_003,25.061461731755525,121.52957198447108,25.060992957373813,121.53056367783584,112.7,-61.2,-12.8,14.0,28.4,42
2026-09-01 00:15:00,CELL_003,25.061461731755525,121.52957198447108,25.061053765864084,121.532397953203,288.2,-83.9,-6.4,10.1,12.1,23
2026-09-01 00:15:00,CELL_003,25.061461731755525,121.52957198447108,25.067235561368236,121.52762961972165,671.2,-108.9,-3.2,3.5,39.2,51
2026-09-01 00:15:00,CELL_003,25.061461731755525,121.52957198447108,25.059663414625305,121.52495038037821,506.7,-89.8,-6.0,10.0,20.5,15
2026-09-01 00:15:00,CELL_003,25.061461731755525,121.52957198447108,25.05854230695095,121.53618048159042,740.6,-90.2,-5.8,4.6,13.5,25
2026-09-01 00:20:00,CELL_003,25.061461731755525,121.52957198447108,25.067574341140322,121.52607343259626,765.6,-102.8,-5.9,1.9,31.7,20
2026-09-01 00:20:00,CELL_003,25.061461731755525,121.52957198447108,25.06176056684227,121.53493719871452,541.4,-91.0,-5.7,8.0,19.3,23
2026-09-01 00:20:00,CELL_003,25.061461731755525,121.52957198447108,25.062821290904772,121.52616588834707,374.9,-81.6,-7.4,6.7,32.9,23
2026-09-01 00:20:00,CELL_003,25.061461731755525,121.52957198447108,25.061870011070567,121.5266473698912,298.1,-90.7,-8.3,4.0,10.4,18
2026-09-01 00:20:00,CELL_003,25.061461731755525,121.52957198447108,25.05803885605627,121.52603840697486,521.1,-92.7,-5.2,5.6,32.7,28
2026-09-01 00:25:00,CELL_003,25.061461731755525,121.52957198447108,25.057954106347154,121.52316737645948,753.9,-109.2,-3.0,-0.5,24.3,21
2026-09-01 00:25:00,CELL_003,25.061461731755525,121.52957198447108,25.059470465548024,121.52438861242206,567.1,-93.6,-3.6,10.5,30.5,20
2026-09-01 00:25:00,CELL_003,25.061461731755525,121.52957198447108,25.057515579101555,121.53065528472938,452.2,-85.1,-6.0,5.4,32.6,63
2026-09-01 00:25:00,CELL_003,25.061461731755525,121.52957198447108,25.064306919222314,121.52302907184463,731.0,-87.7,-4.1,7.0,22.2,18
2026-09-01 00:25:00,CELL_003,25.061461731755525,121.52957198447108,25.06344380226887,121.52749302575742,304.0,-77.8,-7.3,8.3,6.8,12
2026-09-01 00:30:00,CELL_003,25.061461731755525,121.52957198447108,25.061310547223325,121.52964257390687,18.3,-42.9,-13.5,28.8,10.9,5
2026-09-01 00:30:00,CELL_003,25.061461731755525,121.52957198447108,25.06442706120864,121.52295575200998,743.5,-100.4,-3.0,2.8,30.8,22
2026-09-01 00:30:00,CELL_003,25.061461731755525,121.52957198447108,25.061515241516464,121.5255354334795,406.6,-88.8,-3.6,0.4,12.7,18
2026-09-01 00:30:00,CELL_003,25.061461731755525,121.52957198447108,25.06604537502119,121.53425888621922,694.7,-94.4,-3.8,8.6,18.9,15
2026-09-01 00:30:00,CELL_003,25.061461731755525,121.52957198447108,25.066129776784468,121.53558348608948,797.5,-100.5,-4.3,3.3,39.1,75
2026-09-01 00:35:00,CELL_003,25.061461731755525,121.52957198447108,25.06203838071265,121.53300240570279,351.4,-88.8,-8.4,4.5,24.3,43
2026-09-01 00:35:00,CELL_003,25.061461731755525,121.52957198447108,25.05985152437647,121.5225513721676,729.5,-100.4,-6.2,-2.4,14.1,13
2026-09-01 00:35:00,CELL_003,25.061461731755525,121.52957198447108,25.064366733187228,121.52343252781831,697.7,-100.8,-3.8,4.5,16.0,17
2026-09-01 00:35:00,CELL_003,25.061461731755525,121.52957198447108,25.059054457792556,121.52421976462769,601.9,-90.5,-8.0,5.9,27.6,45
2026-09-01 00:35:00,CELL_003,25.061461731755525,121.52957198447108,25.054782262423124,121.53098070324616,756.2,-92.2,-4.5,12.0,25.5,19
2026-09-01 00:40:00,CELL_003,25.061461731755525,121.52957198447108,25.060096387308455,121.52639347782987,354.3,-79.4,-9.6,9.2,11.2,6
2026-09-01 00:40:00,CELL_003,25.061461731755525,121.52957198447108,25.058600402468425,121.5362413285326,743.3,-103.5,-3.0,3.2,26.4,18
2026-09-01 00:40:00,CELL_003,25.061461731755525,121.52957198447108,25.06395694931744,121.52724516417459,363.2,-96.2,-7.1,-0.6,26.7,29
2026-09-01 00:40:00,CELL_003,25.061461731755525,121.52957198447108,25.061640295745878,121.52222905049899,739.9,-88.9,-5.0,4.7,19.0,12
2026-09-01 00:40:00,CELL_003,25.061461731755525,121.52957198447108,25.06535204913742,121.52813604941832,456.1,-85.6,-7.5,5.2,22.5,28
2026-09-01 00:45:00,CELL_003,25.061461731755525,121.52957198447108,25.05626263731267,121.53491219102564,789.7,-98.0,-4.8,5.9,11.8,14
2026-09-01 00:45:00,CELL_003,25.061461731755525,121.52957198447108,25.06300594030452,121.52766618940802,257.6,-84.0,-7.7,12.2,27.2,28
2026-09-01 00:45:00,CELL_003,25.061461731755525,121.52957198447108,25.056057018129884,121.53441435655431,774.0,-105.5,-3.0,-0.8,28.1,53
2026-09-01 00:45:00,CELL_003,25.061461731755525,121.52957198447108,25.059155047809668,121.53492084749598,596.7,-89.6,-3.5,5.7,30.3,59
2026-09-01 00:45:00,CELL_003,25.061461731755525,121.52957198447108,25.058378967743774,121.52815802921259,371.2,-87.5,-7.6,9.9,25.9,27
2026-09-01 00:50:00,CELL_003,25.061461731755525,121.52957198447108,25.06703772641106,121.53168277135119,655.5,-87.6,-5.8,6.0,5.2,7
2026-09-01 00:50:00,CELL_003,25.061461731755525,121.52957198447108,25.05597163092233,121.52705406494414,661.1,-94.6,-8.6,-0.7,21.3,11
2026-09-01 00:50:00,CELL_003,25.061461731755525,121.52957198447108,25.061583431433032,121.52899891419176,59.3,-67.1,-6.4,17.5,14.5,21
2026-09-01 00:50:00,CELL_003,25.061461731755525,121.52957198447108,25.055118765654985,121.52972201302542,705.5,-93.5,-7.8,3.8,11.6,8
2026-09-01 00:50:00,CELL_003,25.061461731755525,121.52957198447108,25.065467315277562,121.52532162113235,617.8,-106.0,-3.0,0.7,39.4,62
2026-09-01 00:55:00,CELL_003,25.061461731755525,121.52957198447108,25.058245784996,121.53335328907801,522.4,-96.6,-3.8,2.7,15.0,21
2026-09-01 00:55:00,CELL_003,25.061461731755525,121.52957198447108,25.064258903985266,121.52645815817151,441.7,-90.0,-8.2,10.6,10.7,15
2026-09-01 00:55:00,CELL_003,25.061461731755525,121.52957198447108,25.05821265413251,121.5262578924121,491.9,-87.9,-5.9,3.0,9.9,14
2026-09-01 00:55:00,CELL_003,25.061461731755525,121.52957198447108,25.059717015035083,121.53243923965336,347.9,-90.6,-5.5,8.0,39.1,33
2026-09-01 00:55:00,CELL_003,25.061461731755525,121.52957198447108,25.065481883984468,121.52492909426368,646.9,-98.3,-4.1,5.4,23.7,14
